Cadena,NDT,Tienda,Latitud,Longitud,Demanda/mes,Cluster
Nutrisa,12178,"AV. MATAMOROS S/N SAN PABLO DE LAS SALINAS LOC. 24E-18, TULTITLAN, EDO, DE MEX, C.P. 54930",19.7493786,-99.0705754,1,10
Nutrisa,12709,CARRETERA ZUMPANGO-LOS REYES # 2000 COL. BUENAVISTA CP. 55635 DEL. O MPIO. ZUMPANGO,19.78219,-99.02709,1,10
Walmart Mexico,1724,1724 SC LOS REYES PZA ZUMPANGO,19.8039297,-99.0930528,6,10
